X,Y,OBJECTID,PROPERTY_ID,HUB_NAME_TEXT,SERVICING_SITE_NAME_TEXT,PROJECT_MANAGER_NAME_TEXT,PROPERTY_NAME_TEXT,ADDRESS_LINE1_TEXT,ADDRESS_LINE2_TEXT,AUTOMATIC_GEOCODE_IND,CONGRESSIONAL_DISTRICT_CODE,PLACED_BASE_CITY_NAME_TEXT,TOTAL_ASSISTED_UNIT_COUNT,TOTAL_UNIT_COUNT,PROPERTY_ON_SITE_PHONE_NUMBER,PROPERTY_CATEGORY_NAME,CLIENT_GROUP_CODE,CLIENT_GROUP_NAME,CLIENT_GROUP_TYPE,REAC_LAST_INSPECTION_ID,REAC_LAST_INSPECTION_SCORE,FASS_LAST_PERFORMANCE_VALUE,FASS_LST_TOT_MGMT_COND_CNT,FASS_LAST_REFERRED_TO_CODE,IS_AFS_REQUIRED_IND,AFS_FISCAL_YR_END_DATE,HAS_ACTIVE_FINANCING_IND,PRIMARY_FINANCING_TYPE,IS_ALL_FINANCING_PIPELINE_IND,IS_ALL_CONTRACT_PIPELINE_IND,IS_UNDER_MANAGEMENT_IND,HAS_SERVICE_AGREEMENT_IND,HAS_USE_RESTRICTION_IND,HAS_ACTIVE_IRP_IND,IS_SERVICE_COORDINATOR_IND,PRIMARY_FHA_NUMBER,ASSOCIATED_FHA_NUMBER,ASSOCIATED_CONTRACT_NUMBER,TROUBLED_CODE,OPIIS_RISK_CATEGORY,OPIIS_SIZE_CATEGORY,OPIIS_INT_RISK_SCORE,IS_ACTIVE_DEC_CASE_IND,WAS_EVER_DEC_CASE_IND,IS_INSURED_IND,WAS_EVER_INSURED_IND,IS_202_811_IND,WAS_EVER_202_811_IND,IS_HUD_HELD_IND,IS_HUD_OWNED_IND,IS_FLEXIBLE_SUBSIDY_IND,IS_HOSPITAL_IND,IS_NURSING_HOME_IND,IS_BOARD_AND_CARE_IND,IS_ASSISTED_LIVING_IND,IS_REFINANCED_IND,IS_221D3_IND,IS_221D4_IND,IS_236_IND,IS_IN_DEFAULT_DELINQUENT_IND,IS_NON_INSURED_IND,IS_BMIR_IND,IS_RISK_SHARING_IND,IS_MIP_IND,IS_CO_INSURED_IND,IS_SUBSIDIZED_IND,WAS_EVER_SUBSIDIZED_IND,HAS_ACTIVE_ASSISTANCE_IND,WAS_EVER_ASSISTED_IND,IS_ACC_OLD_IND,IS_ACC_PERFORMANCE_BASED_IND,IS_SEC8_IND,IS_PAC_IND,IS_PRAC_IND,IS_RENT_SUPPLEMENT_IND,IS_SECTION_236_RAP_IND,IS_SEC8_202_IND,IS_SEC8_FMHA_515_IND,IS_SEC8_STATE_AGENCY_HFA_IND,IS_SEC8_LMSA_IND,IS_SEC8_PRPRTY_DISPOSITION_IND,IS_SEC8_PRESERVATION_IND,IS_SEC8_OTHR_NW_CNSTRCTION_IND,IS_SEC8_OTHER_SUB_REHAB_IND,IS_PENSION_FUND_IND,IS_PAC_202_IND,IS_PAC_811_IND,IS_PRAC_202_IND,IS_PRAC_811_IND,HAS_FULL_DEBT_RESTRUCTURE_IND,LAST_CRITICAL_DATE_DESC,OAHP_PROJECT_RECOMMENDATION_TX,OAHP_PROCESSING_TYPE,IS_ON_WATCH_LIST_IND,IS_GREEN_RETROFIT_IND,IS_202_DIRECT_LOAN_IND,IS_202_CAPITAL_ADVANCE_IND,IS_811_CAPITAL_ADVANCE_IND,ENERGY_PERFORMANCE_CONTRCT_IND,IS_SEC8_RAD_DEMO_CONV_IND,FINANCIAL_STMNT_REQ_IND,CONTRACT1,CONTRACT2,CONTRACT_COUNT,UNITS1,UNITS2,MAXIMUM_CONTRACT_UNIT_COUNT,PROGRAM_TYPE1,PROGRAM_TYPE2,EXPIRATION_DATE1,EXPIRATION_DATE2,FHA_NUM1,FHA_NUM2,SOACODE1,SOACODE2,SOA_NAME1,SOA_NAME2,TAXCREDIT1,TAXCREDIT2,FHA_COUNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,DPVACT,DPVNOST,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PRC9,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,CAT_LATEST_MROC_SCORE_COLOR,CAT_LTST_INTGRTD_RSK_SCORE_CAT,MTR_LATEST_DSCR,FASS_LAST_AFS_CLOSED_DATE,FASS_LAST_REPORTING_END_DT,FULL_DEBT_RESTRUCTURE_DATE,LAST_CRITICAL_DATE,NGHBRHD_NTWRK_EST_DATE,OCCUPANCY_DATE,OPIIS_RISK_CATEGORY_CHANGE_DT,REAC_LAST_INSPECTION_DATE,TROUBLED_STATUS_UPDATE_DATE,WATCH_LIST_DATE,DEMO_RESTRUCTURE_CLOSING_DATE,MARK_TO_MARKET_RESTRUCTURE_DT,REAC_LAST_INSPCT_RELEASE_DATE,LOAN_MATURITY_DATE
-121.250891,38.784054,3011,800002208,San Francisco,Sacramento,SUSAN A RABORN,Rolling Oaks Apartments,5725 SHANNON BAY DR,,Y,04,ROCKLIN,78,79,(916) 630-9415,202/811,WAH,Wholly Elderly Housekeeping,Elderly,515953,90  cnull,56 - Red,1,None,Y,06/30,Y,202/811,N,N,Y,Y,Y,N,Y,,136EE007,CA30S931002,N,Low,Large,8,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,,,,,N,N,N,Y,N,N,N,Y,CA30S931002,,1,78,0,78,PRAC/202,,,,136EE007,,ZPE,,202 Capital Advance for Elderly,,N,,1,06,Placer,061,021129,1,1001,Placer,061,92645,Rocklin,62364,ROCKLIN,,,6920,"Sacramento, CA PMSA",40900,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",99999,,1,0,0604,3054,,,,,5725 Shannon Bay Dr,,Rocklin,CA,95677,3663,,95677,99,0,95677366399,H,,,,0,,,N,,100% Overall probable correctness,38.784049,-121.250878,S,,R,U,null Street-Level Rooftop null,06061,0662364,06061021129,060610211291,,Green,,06AUG2013,30JUN2013,        .,        .,        .,17JAN1997,29SEP2006,12MAR2014,02NOV2004,        .,        .,        .,13MAR2014,
-122.27579,37.769972,3012,800002210,San Francisco,Honolulu,RAYMOND H GOTA,PLAYA DEL ALAMEDA,148 CROLLS GARDEN CT,,Y,13,ALAMEDA,40,40,(510) 521-6919,Subsidized - Previously Insured,FAM,Indv. families - not eld/ handicap,Family,508731,89  b,Not Assessed,0,None,N,12/31,N,,N,N,Y,N,N,N,N,,,CA390094001,P,Low,,3,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,CA390094001,,1,40,0,40,Sec 8 NC,,,,,,,,,,,,,06,Alameda,001,428600,2,2000,Alameda,001,90020,Alameda,00562,ALAMEDA,,,5775,"Oakland, CA PMSA",36084,"Oakland-Hayward-Berkeley, CA Metropolitan Division",99999,,1,0,0613,0012,,,,,148 Crolls Garden Ct,,Alameda,CA,94501,3883,,94501,48,7,94501388348,S,,,,0,,,,,100% Overall probable correctness,37.769967,-122.275777,S,,R,U,null Street-Level Rooftop null,06001,0600562,06001428600,060014286002,,Green,,13MAY2005,31DEC2004,        .,        .,        .,11JUL1980,21OCT2006,15AUG2013,13NOV2013,        .,        .,        .,22AUG2013,
-118.184863,33.781078,3013,800002496,Los Angeles,Los Angeles,WALTER H JACKSON,ST. MARYS TOWER,1120 ATLANTIC AVE,,Y,47,Long Beach,148,148,,Insured-Subsidized,WAH,Wholly Elderly Housekeeping,Elderly,501155,92  cnull,74 - Greennull,0,None,Y,06/30,Y,Insured,N,N,Y,N,N,N,Y,12211173,12211173,CA16C940004,N,Low,Large,2,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,CA16T831017,,1,148,0,148,202/8 NC,,,,12211173,,HRI,,223(f) Refi/ Purchase Apts,,N,,1,06,Los Angeles,037,576302,3,3008,Los Angeles,037,91730,Long Beach-Lakewood,43000,LONG BEACH,,,4480,"Los Angeles-Long Beach, CA PMSA",31084,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",99999,,1,0,0647,2088,,,,,1120 Atlantic Ave,,Long Beach,CA,90813,3378,,90813,99,0,90813337899,H,,,,0,,,N,,100% Overall probable correctness,33.781073,-118.184851,S,,R,U,null Street-Level Rooftop null,06037,0643000,06037576302,060375763023,Green,Green,0.600000,13SEP2013,30JUN2013,        .,        .,        .,24FEB1986,29SEP2006,04JUN2013,30JAN2014,        .,        .,        .,19JUN2013,2042-02-01T00:00:00.000Z
-117.06528,32.575274,3014,800002709,Los Angeles,Los Angeles,DEBRA MARTEL,VILLA MERCED,1148 BEYER WAY,,Y,51,SAN DIEGO,100,102,619-423-8325,202/811,WAH,Wholly Elderly Housekeeping,Elderly,384126,84  c,47 - Red,0,None,Y,03/31,Y,202/811,N,N,Y,N,N,N,N,,122EH073,CA16T791003,N,Low,High-Medium,9,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,CA16T791003,,1,100,0,100,202/8 NC,,,,122EH073,,ZPF,,202/8 Direct Loan/ Elderly-Handicapped,,N,,1,06,San Diego,073,010010,2,2007,San Diego,073,92780,San Diego,66000,SAN DIEGO,,,7320,"San Diego, CA MSA",41740,"San Diego-Carlsbad, CA Metropolitan Statistical Area",99999,,1,0,0651,3210,,,,,1148 Beyer Way,,San Diego,CA,92154,4624,,92154,99,5,92154462499,H,,,,0,,,N,,100% Overall probable correctness,32.575269,-117.065268,S,,R,U,null Street-Level Rooftop null,06073,0666000,06073010010,060730100102,,Green,0.959000,27JUN2013,31MAR2013,        .,        .,        .,23FEB1982,30JUN2010,15NOV2012,01JAN1900,        .,        .,        .,21NOV2012,2022-08-01T00:00:00.000Z
-117.055826,32.562989,3015,800002711,Los Angeles,Los Angeles,RICK T LOMBARDI,VILLA  NUEVA  APTS.,3604 BEYER BLVD,,Y,51,SAN DIEGO,389,390,,Subsidized - Previously Insured,FAM,Indv. families - not eld/ handicap,Family,350620,93  cnull,Not Assessed,0,MFH,Y,12/31,N,,N,N,Y,N,N,N,N,,,CA33M000049,N,Low,,8,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,CA33M000049,,1,389,0,389,LMSA,,,,,,,,,,,,,06,San Diego,073,010005,3,3006,San Diego,073,92780,San Diego,66000,SAN DIEGO,,,7320,"San Diego, CA MSA",41740,"San Diego-Carlsbad, CA Metropolitan Statistical Area",99999,,1,0,0651,3210,,,,,3604 Beyer Blvd,,San Ysidro,CA,92173,1930,,92173,99,7,92173193099,H,,,,0,,,N,,100% Overall probable correctness,32.562984,-117.055814,S,,R,U,null Street-Level Rooftop null,06073,0666000,06073010005,060730100053,,Green,,18OCT2013,31DEC2012,        .,        .,01JUL1999,20FEB1970,17NOV2010,03NOV2010,01JAN1900,        .,        .,        .,10NOV2010,
-121.657888,36.67788,3016,800002504,San Francisco,San Francisco,JUNE S PARK,Steinbeck Commons,10 LINCOLN AVE,,Y,20,Salinas,100,100,(831) 754-1918,Subsidized - Previously Insured,WAH,Wholly Elderly Housekeeping,Elderly,355162,97  b,Not Assessed,0,None,Y,12/31,N,,N,N,Y,N,Y,N,N,,,CA390074004,N,Low,,5,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,CA390074004,,1,100,0,100,Sec 8 NC,,,,,,,,,,,,,06,Monterey,053,001300,1,1033,Monterey,053,92730,Salinas,64224,SALINAS,,,7120,"Salinas, CA MSA",41500,"Salinas, CA Metropolitan Statistical Area",99999,,1,0,0620,3162,,,,,10 Lincoln Ave,,Salinas,CA,93901,2658,,93901,99,9,93901265899,H,,,,0,,,N,,100% Overall probable correctness,36.677875,-121.657875,S,,R,U,null Street-Level Rooftop null,06053,0664224,06053001300,060530013001,,Green,,19FEB2014,31DEC2012,        .,        .,        .,19MAR1983,21OCT2006,17JAN2012,01JAN1900,        .,        .,        .,07MAR2012,
-117.243876,34.115177,3017,800002507,Los Angeles,Los Angeles,,STERLING VILLAGE,7630 STERLING AVE,,Y,08,Highland,80,80,,"Subsidized, No HUD Financing",FAM,Indv. families - not eld/ handicap,Family,384095,91  cnull,Not Assessed,0,None,Y,12/31,N,,N,N,Y,N,N,N,N,,,CA16H113094,N,Low,,8,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,CA16H113094,,1,80,0,80,HFDA/8 NC,,,,,,,,,,,,,06,San Bernardino,071,006402,2,2000,San Bernardino,071,92770,San Bernardino,33588,HIGHLAND,,,6780,"Riverside-San Bernardino, CA PMSA",40140,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",99999,,1,0,0608,1650,,,,,7630 Sterling Ave,,San Bernardino,CA,92410,4739,,92410,30,8,92410473930,S,,,,0,,,,,100% Overall probable correctness,34.115172,-117.243864,S,,R,U,null Street-Level Rooftop null,06071,0633588,06071006402,060710064022,,Green,,25JUL2013,31DEC2012,        .,        .,        .,29APR1983,28AUG2009,25JAN2013,02MAY2013,        .,        .,        .,06FEB2013,
-118.432974,34.218063,3018,800002653,Los Angeles,Los Angeles,AH LEE,VILLAGE ACQUISITION,8033 MATILJA AVE,,Y,29,Los Angeles,6,9,818 587 9450,202/811,WDD,Wholly developmentally disabled,Disabled,370958,72  c,77 - Greennull,0,None,Y,06/30,Y,202/811,N,N,Y,N,Y,N,N,,122EH496,CA16T881009,N,Low,Very Low,9,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,CA16T881009,,1,6,0,6,202/8 SR,,,,122EH496,,ZPF,,202/8 Direct Loan/ Elderly-Handicapped,,N,,1,06,Los Angeles,037,120400,4,4011,Los Angeles,037,92785,San Fernando Valley,44000,LOS ANGELES,,,4480,"Los Angeles-Long Beach, CA PMSA",31084,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",99999,,1,0,0629,2118,,,,,8033 Matilija Ave,,Panorama City,CA,91402,6126,,91402,33,3,91402612633,S,,,,2,,,,,80% Overall probable correctness,34.218058,-118.432962,S,,R,U,null Street-Level Rooftop null,06037,0644000,06037120400,060371204004,,Green,1.142000,28SEP2013,30JUN2013,        .,        .,        .,05JAN1993,31MAR2010,14DEC2011,13NOV2013,        .,        .,        .,21DEC2011,2032-06-01T00:00:00.000Z
-118.196174,33.769903,3019,800002230,Los Angeles,Los Angeles,HARVEY A FRIEDBERG,PLYMOUTH WEST,240 CHESTNUT AVENUE,,Y,47,Long Beach,137,196,562-595-7567,Subsidized - Previously Insured,WAH,Wholly Elderly Housekeeping,Elderly,384053,90  b,Not Assessed,0,None,Y,12/31,N,,N,N,Y,N,N,Y,N,,,CA16L000129,N,Low,,8,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,CA16L000129,,1,137,0,137,LMSA,,,,,,,,,,,,,06,Los Angeles,037,575902,2,2014,Los Angeles,037,91730,Long Beach-Lakewood,43000,LONG BEACH,,,4480,"Los Angeles-Long Beach, CA PMSA",31084,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",99999,,1,0,0647,2088,,,,,240 Chestnut Ave,,Long Beach,CA,90802,2949,,90802,99,9,90802294999,H,,,,0,,,N,,100% Overall probable correctness,33.769898,-118.196162,S,,R,U,null Street-Level Rooftop null,06037,0643000,06037575902,060375759022,,Green,,02APR2013,31DEC2012,        .,        .,15SEP2005,01AUG1973,03FEB2010,12DEC2012,13NOV2013,        .,        .,        .,19DEC2012,
-121.86629,36.949022,3020,800002684,San Francisco,San Francisco,RAJANI N KHARE,Via Pacifica Gardens,1860 VIA PACIFICA,,Y,20,Rio Del Mar,80,80,(831) 688-3324,202/811,WAH,Wholly Elderly Housekeeping,Elderly,350615,81  b,60 - Yellow,0,None,Y,03/31,Y,202/811,N,N,Y,Y,N,N,Y,,121EH198,CA39T841007,N,Low,High-Medium,5,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,CA39T841007,,1,80,0,80,202/8 NC,,,,121EH198,,ZPF,,202/8 Direct Loan/ Elderly-Handicapped,,N,,1,06,Santa Cruz,087,122203,2,2000,Santa Cruz,087,92900,Santa Cruz,60928,RIO DEL MAR,,,7485,"Santa Cruz-Watsonville, CA PMSA",42100,"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",99999,,1,0,0620,,,,,,1860 Via Pacifica,,Aptos,CA,95003,5871,,95003,99,4,95003587199,H,,,,0,,,N,,100% Overall probable correctness,36.949017,-121.866277,S,,R,U,null Street-Level Rooftop null,06087,0660928,06087122203,060871222032,,Green,0.998000,04JUN2013,31MAR2013,        .,        .,        .,01JUL1987,17NOV2010,08OCT2010,05MAR2014,        .,        .,        .,10NOV2010,2028-02-01T00:00:00.000Z
-122.222466,37.785055,3021,800002235,San Francisco,Honolulu,RODNEY K DICKSON,POSADA DE COLORES,2221 FRUITVALE AVE,,Y,13,Oakland,100,100,(510) 534-6200,202/811,WAH,Wholly Elderly Housekeeping,Elderly,297811,98  c,78 - Greennull,1,,Y,09/30,Y,Green Retrofit,N,N,Y,N,N,N,Y,,121EH016,CA390218201,N,Low,Low-Medium,2,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,Y,N,N,N,N,N,Y,CA390218201,,1,100,0,100,202/8 NC,,,,121GG016,121EH016,GRG,ZPF,Green Retrofit Grant,202/8 Direct Loan/ Elderly-Handicapped,N,N,2,06,Alameda,001,406300,1,1011,Alameda,001,92230,Oakland,53000,OAKLAND,,,5775,"Oakland, CA PMSA",36084,"Oakland-Hayward-Berkeley, CA Metropolitan Division",99999,,1,0,0613,2508,,,,,2221 Fruitvale Ave,,Oakland,CA,94601,2557,,94601,99,3,94601255799,H,,,,0,,,N,,100% Overall probable correctness,37.78505,-122.222453,S,,R,U,null Street-Level Rooftop null,06001,0653000,06001406300,060014063001,,Green,1.325000,        .,30SEP2013,        .,        .,        .,25MAY1979,22DEC2010,14MAY2008,25JUL2013,        .,        .,        .,21MAY2008,2019-10-01T00:00:00.000Z
-121.803687,37.259854,3022,800002720,San Francisco,San Francisco,RAJANI N KHARE,Villa San Pedro,282 DANZE DR,,Y,19,San Jose,88,100,(408) 993-4219,Insured-Subsidized,FAM,Indv. families - not eld/ handicap,Family,509792,98  a,Not Assessed,0,MFH,Y,12/31,Y,Insured,Y,N,Y,N,N,N,N,12198065,12198065,CA39M000261,P,Low,,11,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,CA39M000261,,1,88,0,88,LMSA,,,,12198065,,YHN,,542(c) HFA Risk Sharing -- NC/SR,,N,,1,06,Santa Clara,085,512043,1,1003,Santa Clara,085,92830,San Jose,68000,SAN JOSE,,,7400,"San Jose, CA PMSA",41940,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",99999,,1,0,0619,3258,,,,,282 Danze Dr,,San Jose,CA,95111,2975,,95111,82,0,95111297582,S,,,,0,,,,,100% Overall probable correctness,37.259849,-121.803674,S,,R,U,null Street-Level Rooftop null,06085,0668000,06085512043,060855120431,,Green,,18FEB2014,31DEC2012,        .,        .,        .,15FEB1972,16FEB2009,09SEP2013,25SEP2013,        .,        .,        .,16SEP2013,
-118.311565,34.040587,3023,800002721,Los Angeles,Los Angeles,DENISE BOLDEN,VILLA ST. ANDREWS,1840 S ST. ANDREWS,,Y,34,Los Angeles,13,14,(323)732-8849,Insured-Subsidized,FAM,Indv. families - not eld/ handicap,Family,326563,99  a,71 - Greennull,0,None,Y,09/30,Y,Insured,N,N,Y,Y,Y,Y,N,12244341,12244341,CA16L000085,N,Low,Very Low,2,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,CA16L000085,,1,13,0,13,LMSA,,,,12244341,12244341,,VAR,,236(j)(1)/ Lower Income Families,N,N,2,06,Los Angeles,037,221302,1,1006,Los Angeles,037,91750,Los Angeles,44000,LOS ANGELES,,,9999,,31084,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",99999,,1,0,0634,2118,,,,,1840 S St Andrews Pl,,Los Angeles,CA,90019,6456,,90019,99,2,90019645699,H,,,,1,,N,N,,90% Overall probable correctness,34.040582,-118.311553,9,S,4,U,null  Centroid Lat/Long   null,06037,0644000,06037221302,060372213021,Green,Green,0.870000,04JAN2014,30SEP2013,        .,        .,        .,23OCT1973,21OCT2006,13MAR2012,06DEC2007,        .,        .,        .,28MAR2012,2014-10-01T00:00:00.000Z
-118.48039,34.200957,3024,800002723,Los Angeles,Los Angeles,,Villa Valley Apartments,15950 SHERMAN WAY,,Y,30,Los Angeles,145,145,1-818-781-7285,"Subsidized, No HUD Financing",ELD,Elderly,Elderly,358091,81  c,,0,,N,06/30,N,,N,N,Y,N,N,N,N,,,CA16H113114,N,Low,,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,CA16H113114,,1,145,0,145,HFDA/8 NC,,,,,,,,,,,,,06,Los Angeles,037,127604,1,1004,Los Angeles,037,92785,San Fernando Valley,44000,LOS ANGELES,,,4480,"Los Angeles-Long Beach, CA PMSA",31084,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",99999,,1,0,0630,2118,,,,,15950 Sherman Way,,Van Nuys,CA,91406,4046,,91406,99,8,91406404699,H,,,,0,,,N,,100% Overall probable correctness,34.200952,-118.480378,S,,R,U,null Street-Level Rooftop null,06037,0644000,06037127604,060371276041,,Green,,        .,        .,        .,        .,        .,20MAY1977,14SEP2006,22JUN2011,26MAR2009,        .,        .,        .,29JUN2011,
-122.268877,37.858435,3025,800002398,San Francisco,San Francisco,DANILO DADIOS,Savo Island Cooperative Homes,2017 STUART ST,,Y,13,Berkeley,57,57,(510) 841-4595,Insured-Subsidized,FAM,Indv. families - not eld/ handicap,Family,321323,38  cnull,48 - Red,2,,Y,08/31,Y,Insured,N,N,Y,N,N,N,N,12135949,12135949,CA390022001,P,Moderate,Large,24,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,CA390022001,,1,57,0,57,Sec 8 NC,,,,12135949,,OMI,,221d4 NC/SR,,N,,1,06,Alameda,001,423500,2,2009,Alameda,001,90200,Berkeley,06000,BERKELEY,,,5775,"Oakland, CA PMSA",36084,"Oakland-Hayward-Berkeley, CA Metropolitan Division",99999,,1,0,0613,0324,,,,,2017 Stuart St,,Berkeley,CA,94703,2237,,94703,17,5,94703223717,S,,,,0,,,,,100% Overall probable correctness,37.85843,-122.268864,S,,R,U,null Street-Level Rooftop null,06001,0606000,06001423500,060014235002,Green,Yellow,,        .,31AUG2013,        .,        .,        .,20SEP1979,26MAR2012,28JAN2010,12MAR2014,        .,        .,        .,03FEB2010,2053-09-01T00:00:00.000Z
-122.644789,41.723291,3026,800002413,San Francisco,Las Vegas,DAVID F EWING,SHADOWS GARDEN,402 TURRE ST,,Y,01,Yreka,45,46,(530) 842-1556,"Subsidized, No HUD Financing",FAM,Indv. families - not eld/ handicap,Family,509604,89  cnull,,0,,N,06/30,N,,N,N,Y,N,N,N,N,,,CA300009015,N,Low,,6,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,CA300009015,,1,45,0,45,515/8 NC,,,,,,,,,,,,,06,Siskiyou,093,000702,1,1017,Siskiyou,093,93810,Yreka,86944,YREKA (CORPORATE NAME F,,,9999,,99999,,99999,,0,0,0601,4170,,,,,402 Turre St,,Yreka,CA,96097,3257,,96097,99,4,96097325799,H,,,,0,,,N,,100% Overall probable correctness,41.723286,-122.644775,S,,R,U,null Street-Level Rooftop null,06093,0686944,06093000702,060930007021,,Green,,        .,        .,        .,        .,        .,13JAN1982,21OCT2006,26FEB2014,10AUG2011,        .,        .,        .,28FEB2014,
